web-scraper-order,web-scraper-start-url,articles_links,articles_links-href,detail,nombre_chambre,nombre_salle_bain,superficie,adresse,ville,prix,image_link-src
"1708112958-140","https://www.expat-dakar.com/appartements-a-louer?page=37","Duplex f5 à louer au Mamell
4 chambre300 m²
Mamelles,
Dakar

23. janv., 10:12

1 000 000 F Cfa

771120873

771120873","https://www.expat-dakar.com/annonce/duplex-f5-a-louer-au-mamell-5987732","Duplex f5 à louer au Mamell","4","3","","Mamelles","Dakar","1 000 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/3c24af6a8109f0b689ca131399ee8e6c/-/horizon-files-prod/ed/picture/qrzv466m/c6d8e1ebe980859fc25f31ad3a2d6722edb91585.jpg"
"1708112961-141","https://www.expat-dakar.com/appartements-a-louer?page=37","Appartement f4 à mermoz
3 chambre185 m²
Mermoz,
Dakar

23. janv., 10:32

1 200 000 F Cfa

771120873

771120873","https://www.expat-dakar.com/annonce/appartement-f4-a-mermoz-5987764","Appartement f4 à mermoz","3","3","","Mermoz","Dakar","1 200 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/e19be23800b7d95730f6c962eccfa38f/-/horizon-files-prod/ed/picture/qenqjpw5/1e41e1d857386c416ca0a1d78e63cb163b3c2899.jpg"
"1708112963-142","https://www.expat-dakar.com/appartements-a-louer?page=37","Appartement neuf haut standing de type F3 à louer à ngor
2 chambre
Ngor,
Dakar

23. janv., 11:28

500 000 F Cfa

760185419

767261726","https://www.expat-dakar.com/annonce/appartement-neuf-haut-standing-de-type-f3-a-louer-a-ngor-5987811","Appartement neuf haut standing de type F3 à louer à ngor","2","","L'appartement est situé au rez-de-chaussée dans un immeuble moderne et lumineux disposant des caméras de surveillance et d'un vigile H24 pour la sécurité, placé dans un quartier calme et accessible proche des pharmacies, banques, restaurants, Sonatel et Free.","Ngor","Dakar","500 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/608c9c613ae69fc5ea409868635d819d/-/horizon-files-prod/ed/picture/qxj2ewz8/0cc2739f0055546fae23978995402872e49b4f93.png"
"1708112969-143","https://www.expat-dakar.com/appartements-a-louer?page=36","Appartement neuf de type F5 à louer aux almadies
4 chambre
Almadies,
Dakar

23. janv., 11:53

2 200 000 F Cfa

760185419

767261726","https://www.expat-dakar.com/annonce/appartement-neuf-de-type-f5-a-louer-aux-almadies-5987823","Appartement neuf de type F5 à louer aux almadies","4","2","L'appartement se situe au 1er étage dans une résidence sans ascenseur, disposant d'un groupe électrogène, d'un grand hall, d'un espace familial, d'une grande cour arrière avec piscine et un petit jardin.","Almadies","Dakar","2 200 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/0308966ceffb1e62a71e8810e90963b7/-/horizon-files-prod/ed/picture/q785rxmz/900d416cfb636d6bcf9ed5d5b483d98ab521b229.png"
"1708112971-144","https://www.expat-dakar.com/appartements-a-louer?page=36","MAGNIFIQUE F4 A LOUER AU POINT E
3 chambre
Point-e,
Dakar

20. déc. '23, 16:42

1 000 000 F Cfa

772174185","https://www.expat-dakar.com/annonce/magnifique-f4-a-louer-au-point-e-5964307","MAGNIFIQUE F4 A LOUER AU POINT E","3","","L'immeuble possède toutes les commodités: Interphone, Internet, Gardiens, Cable, Parking, Salle multifonctions, Eau chaude, Ordures, Salle d'attente, Bureau du syndic, Salle de sport, Ascenseur, Climatisation, Conciergerie, Piscine","Point-e","Dakar","1 000 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/54d6c116bda4db395932a3f9548a6479/-/horizon-files-prod/ed/picture/qq47gdmj/a75fbbbccdb80b6b5be96f18ad19a78c9b98d4a9.jpg"
"1708112974-145","https://www.expat-dakar.com/appartements-a-louer?page=36","APPARTEMENT DE TYPE F3 MEUBLE A LOUER A LA SIPRES 2
2 chambre
VDN,
Dakar

20. nov. '23, 11:56

1 000 000 F Cfa

772174185","https://www.expat-dakar.com/annonce/appartement-de-type-f3-meuble-a-louer-a-la-sipres-2-5849776","APPARTEMENT DE TYPE F3 MEUBLE A LOUER A LA SIPRES 2","2","2","L'immeuble dispose d'un ascenseur et d'un système de gardiennage H24","VDN","Dakar","1 000 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/e135dabea14cac9b0aff33c3770c353b/-/horizon-files-prod/ed/picture/qrzqdjng/d1145537246aefb4fe8b33c0fafc9f43acdb7063.jpg"
"1708112976-146","https://www.expat-dakar.com/appartements-a-louer?page=36","MAGNIFIQUE STUDIO A LOUER A MERMOZ SOTRAC
1 chambre
Mermoz,
Dakar

23. janv., 14:29

300 000 F Cfa

772174185","https://www.expat-dakar.com/annonce/magnifique-studio-a-louer-a-mermoz-sotrac-5988027","MAGNIFIQUE STUDIO A LOUER A MERMOZ SOTRAC","1","","Le tout dans un immeuble calme, propre avec gardien H24.","Mermoz","Dakar","300 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/db459a4aa0883dad830cd5ae4019dee5/-/horizon-files-prod/ed/picture/qngxn0rg/fc2a35a3b9364a533a3b038d35782ea0e4932c96.jpg"
"1708112979-147","https://www.expat-dakar.com/appartements-a-louer?page=36","Jolis appartements à louer au Point E
2 chambre
Point-e,
Dakar

23. janv., 15:19

950 000 F Cfa

781385959

776313024","https://www.expat-dakar.com/annonce/jolis-appartements-a-louer-au-point-e-5988055","Jolis appartements à louer au Point E","2","1","","Point-e","Dakar","950 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/c9878ca5c638c34c6351db60e5c95d46/-/horizon-files-prod/ed/picture/qxj2ekdw/af38b5763ea295a04329eea9431f2cc66f870607.jpg"
"1708112981-148","https://www.expat-dakar.com/appartements-a-louer?page=36","Appartement pour bureau ou habitation à louer à la zone B
4 chambre
Amitié,
Dakar

23. janv., 15:39

1 500 000 F Cfa

781385959

776313024","https://www.expat-dakar.com/annonce/appartement-pour-bureau-ou-habitation-a-louer-a-la-zone-b-5988063","Appartement pour bureau ou habitation à louer à la zone B","4","4","","Amitié","Dakar","1 500 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/dd19fc77710da5ce30afc6d5112903a5/-/horizon-files-prod/ed/picture/q56x8zwn/bd8089a6ed7827865756c427677fd9e1ef0929fd.jpg"
"1708112983-149","https://www.expat-dakar.com/appartements-a-louer?page=36","Appartement Grand Standing aux MAMEL
3 chambre200 m²
Almadies,
Dakar

23. janv., 15:47

600 000 F Cfa

781144342

781144342","https://www.expat-dakar.com/annonce/appartement-grand-standing-aux-mamel-5974618","Appartement Grand Standing aux MAMEL","3","4","","Almadies","Dakar","600 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/7a5d6f76909807371506f0cf5ef0495e/-/horizon-files-prod/ed/picture/qdek6w9j/cf24ea25c7ceb00943901111d451fd71efcdb673.jpg"
"1708112986-150","https://www.expat-dakar.com/appartements-a-louer?page=36","Appartement de type F4 à louer aux almadies
3 chambre
Almadies,
Dakar

23. janv., 21:29

1 000 000 F Cfa

760185419

767261726","https://www.expat-dakar.com/annonce/appartement-de-type-f4-a-louer-aux-almadies-5988263","Appartement de type F4 à louer aux almadies","3","3","Commodités : ascenseur, caméra de surveillance, parking extérieur, groupe électrogène, piscine, gardiennage h24","Almadies","Dakar","1 000 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/e495876df0fe1cb9fc63988817479413/-/horizon-files-prod/ed/picture/q56x8zg0/ba0dfba9f22a4ca025de3cd999be3922f00735e8.png"
"1708112989-151","https://www.expat-dakar.com/appartements-a-louer?page=36","Appartement F4 à louer Almadies
3 chambre
Almadies,
Dakar

mardi, 07:32

500 000 F Cfa

775225352","https://www.expat-dakar.com/annonce/appartement-f4-a-louer-almadies-2732113","Appartement F4 à louer Almadies","3","","","Almadies","Dakar","500 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/1d63c26cc8f3bf180e917ea01f76c666/-/horizon-files-prod/ed/picture/qg07jx2/b7cc7812e0fc9828b61fe056439e14ed3a3fcfcf.jpg"
"1708112991-152","https://www.expat-dakar.com/appartements-a-louer?page=36","Appartement 4 chambres 2 salons à la cité Africa, Ouakam.
4 chambre350 m²
Ouakam,
Dakar

24. janv., 08:08

2 100 000 F Cfa

774633788

776686666","https://www.expat-dakar.com/annonce/appartement-4-chambres-2-salons-a-la-cite-africa-ouakam-5974159","Appartement 4 chambres 2 salons à la cité Africa, Ouakam.","4","5","","Ouakam","Dakar","2 100 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/db67d90696f869632782d2be251e9aea/-/horizon-files-prod/ed/picture/qj4rw4pg/db07ca1beba2fa40e4e53eb2550bfaeb1248f9b1.jpg"
"1708112996-153","https://www.expat-dakar.com/appartements-a-louer?page=35","APPARTEMENTS NON MEUBLÉ À LOUER DAKAR
3 chambre120 m²
Sicap foire,
Dakar

24. janv., 08:33

350 000 F Cfa

779811919

338252230

704500101","https://www.expat-dakar.com/annonce/appartements-non-meuble-a-louer-dakar-5988157","APPARTEMENTS NON MEUBLÉ À LOUER DAKAR","3","3","","Sicap foire","Dakar","350 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/629e9b904527577380820b2d59aa1a2d/-/horizon-files-prod/ed/picture/qgq9jdw2/4f496398482608619066f480b9db054fbf80b177.jpg"
"1708112999-154","https://www.expat-dakar.com/appartements-a-louer?page=35","Jolies studios à louer à thies grand standing

Thiès,
Thiès

24. janv., 11:20

Vendeur vérifié

25 000 F Cfa

772441545

772441545

770948330","https://www.expat-dakar.com/annonce/jolies-studios-a-louer-a-thies-grand-standing-5915713","Jolies studios à louer à thies grand standing","","","L'Agence Immobilière Diaspora Sope Naby vous propose de magnifiques appartements de type F2 et F3 dans un immeuble tout neuf, répondant aux normes pour un cadre de vie optimal, situés au quartier Grand Standing au cœur de la ville de THIES.

Des appartements spacieux et calme où tout est réuni pour passer d'agréable moments en famille, à l'abri des regards indiscret, ou bien alors, venez juste profiter de l'environnement pour vous ressourcer.

Alors qu'attendez-vous, contactez-nous","Thiès","Thiès","25 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/fb14dd1487be868690468458e266df9b/-/horizon-files-prod/ed/picture/qgq9mjjq/8deeb7bba37d519cda49beac9c307c586de5d6a1.jpg"
"1708113001-155","https://www.expat-dakar.com/appartements-a-louer?page=35","Appartement neuf à louer aux Almadies
3 chambre
Almadies,
Dakar

11. janv., 09:49

Vendeur vérifié

800 000 F Cfa

781589512","https://www.expat-dakar.com/annonce/appartement-neuf-a-louer-aux-almadies-5977482","Appartement neuf à louer aux Almadies","3","","2 appartements F4 - un apparemment au Rdc & un 1er étage.

zone de recasement Almadies derriére philip morris

situé à 500m de l'école bilingue en bordure de route

Description:

-3 chambres avec salle d'eau

-2salons

-espace fam et buanderie

-toilette visiteur

-cuisine équipée

-climatision, chauffe eau et surpresseur

-gardiennage","Almadies","Dakar","800 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/10fc978637d83524bdca5864ccfa7c4b/-/horizon-files-prod/ed/picture/qpd67j64/d240b525d9aef8c40d823093bc767beda4360aa4.jpg"
"1708113004-156","https://www.expat-dakar.com/appartements-a-louer?page=35","APPARTEMENT F3 TOUT NEUF À LOUER À DAKAR PLATEAU
2 chambre
Plateau,
Dakar

24. janv., 11:24

Vendeur vérifié

350 000 F Cfa

774723333","https://www.expat-dakar.com/annonce/appartement-f3-tout-neuf-a-louer-a-dakar-plateau-5960540","APPARTEMENT F3 TOUT NEUF À LOUER À DAKAR PLATEAU","2","","Prix: 350.000 FCFA","Plateau","Dakar","350 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/6b3aa2f8903bd08e60ee901e2cea430c/-/horizon-files-prod/ed/picture/qdeknpkm/add2535dfe9f75668d24ca51026d62cec324d23f.jpg"
"1708113006-157","https://www.expat-dakar.com/appartements-a-louer?page=35","Deux chambres salon à louer par mois
2 chambre
Mamelles,
Dakar

24. janv., 12:24

275 000 F Cfa

300 000 F Cfa

Économisez 8.3%

772506673

767277483

772506673","https://www.expat-dakar.com/annonce/deux-chambres-salon-a-louer-par-mois-5988772","Deux chambres salon à louer par mois","2","2","","Mamelles","Dakar","275 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/5743b0c277075bc413d0da0d08bdb06b/-/horizon-files-prod/ed/picture/qwe25wjd/3c190384af98b86e8bc3f8589ad55f81dc41f297.jpg"
"1708113009-158","https://www.expat-dakar.com/appartements-a-louer?page=35","Appartement Grand Standing à louer aux Almadies
3 chambre
Almadies,
Dakar

24. janv., 15:47

1 000 000 F Cfa

781764049

764025181","https://www.expat-dakar.com/annonce/appartement-grand-standing-a-louer-aux-almadies-5843150","Appartement Grand Standing à louer aux Almadies","3","","","Almadies","Dakar","1 000 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/00ce253f211a168d5179dc10f13b2465/-/horizon-files-prod/ed/picture/qwezd696/9370a55b99dc16d330dd5c4705e506275d5e8f5f.jpg"
"1708113012-159","https://www.expat-dakar.com/appartements-a-louer?page=35","Grand appartement a louer a la cité keur gorgui
3 chambre
Cité keur gorgui,
Dakar

24. janv., 15:52

850 000 F Cfa

766343415

776108934","https://www.expat-dakar.com/annonce/grand-appartement-a-louer-a-la-cite-keur-gorgui-5989006","Grand appartement a louer a la cité keur gorgui","3","5","","Cité keur gorgui","Dakar","850 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/32658c88b4bc2ea25d502a17a3943219/-/horizon-files-prod/ed/picture/qwe25wq5/7b91f4dca81bafea9c9472886710a7db830cc9bf.jpg"
"1708113014-160","https://www.expat-dakar.com/appartements-a-louer?page=35","Appartement vue sur mer
3 chambre156 m²
Ouakam,
Dakar

24. janv., 16:06

1 500 000 F Cfa

776333704

776333704","https://www.expat-dakar.com/annonce/appartement-vue-sur-mer-5987138","Appartement vue sur mer","3","3","","Ouakam","Dakar","1 500 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/53a1f37019fd98f8f8a9d948ad25a9d5/-/horizon-files-prod/ed/picture/qpd6q0wr/0167b606bfc91f8bc3ac6a859d56f0e19a7f7932.jpg"
"1708113017-161","https://www.expat-dakar.com/appartements-a-louer?page=35","Appartement F4 à louer PLATEAU
3 chambre250 m²
Plateau,
Dakar

24. janv., 23:14

1 600 000 F Cfa

775597743","https://www.expat-dakar.com/annonce/appartement-f4-a-louer-plateau-5989200","Appartement F4 à louer PLATEAU","3","5","","Plateau","Dakar","1 600 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/65feb53aecfc3bdfe1aba1e3054eb498/-/horizon-files-prod/ed/picture/q6xk4zvv/bb1d7a59c977b0ec78c3e78fa51652e198f51f22.jpg"
"1708113020-162","https://www.expat-dakar.com/appartements-a-louer?page=35","Penthouse à louer à fann résidence
4 chambre600 m²
Fann,
Dakar

25. janv., 09:18

5 000 000 F Cfa

771120873

771120873","https://www.expat-dakar.com/annonce/penthouse-a-louer-a-fann-residence-5051804","Penthouse à louer à fann résidence","4","4","","Fann","Dakar","5 000 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/1bac184e39e5ff32a567c7985defe602/-/horizon-files-prod/ed/picture/q946g2w/42bc5bd004940bcfef6479ec9c4f4a5fb77b0efe.jpg"
"1708113026-163","https://www.expat-dakar.com/appartements-a-louer?page=34","Studio a yoff virage
1 chambre
Almadies,
Dakar

25. janv., 09:44

600 000 F Cfa

779124343","https://www.expat-dakar.com/annonce/studio-a-yoff-virage-5981199","Studio a yoff virage","1","1","","Almadies","Dakar","600 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/eaec2eba37f968eed05080cffa22d93c/-/horizon-files-prod/ed/picture/qxj2zmrm/d2ce14c4187e68486fc7b6f4e429833745ab867d.jpg"
"1708113028-164","https://www.expat-dakar.com/appartements-a-louer?page=34","Duplex à louer aux mamelles
4 chambre
Mamelles,
Dakar

25. janv., 11:02

700 000 F Cfa

900 000 F Cfa

Économisez 22.2%

772506673

767277483

772506673","https://www.expat-dakar.com/annonce/duplex-a-louer-aux-mamelles-5971190","Duplex à louer aux mamelles","4","5","","Mamelles","Dakar","700 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/97ef04bb992d3cfe6e7c9b80ce14f903/-/horizon-files-prod/ed/picture/qv4ex6ej/a9f261edc1487c8e487b06878766ecb912f834db.jpg"
"1708113031-165","https://www.expat-dakar.com/appartements-a-louer?page=34","F5 à louer route de l'aéroport stade LSS résidence Dima
4 chambre225 m²
Virage,
Dakar

25. janv., 12:07

800 000 F Cfa

785985050","https://www.expat-dakar.com/annonce/f5-a-louer-route-de-laeroport-stade-lss-residence-dima-5915589","F5 à louer route de l'aéroport stade LSS résidence Dima","4","4","","Virage","Dakar","800 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/3075601de2387c43583703d5d895e7fa/-/horizon-files-prod/ed/picture/q785jrpg/94d7ed5a49fa276cde0ea534bf179a3248aa12bb.jpg"
"1708113033-166","https://www.expat-dakar.com/appartements-a-louer?page=34","Grands appartements neufs
3 chambre150 m²
Almadies,
Dakar

25. janv., 12:16

500 000 F Cfa

784577878","https://www.expat-dakar.com/annonce/grands-appartements-neufs-5989570","Grands appartements neufs","3","4","🟡Appartements neufs très spacieux avec 3 chambres chacune avec sa salle de bain, une toilette visiteurs, grande cuisine, espace familial, balcons. Disponibilités : 2éme, 3éme et 4éme étage avec un appartement par palier","Almadies","Dakar","500 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/b251d6ff3c5fe482efbb407d5af76880/-/horizon-files-prod/ed/picture/q9m96d9j/40046a2bc31199fea2ea28b320c7bb8ab1096308.png"
"1708113036-167","https://www.expat-dakar.com/appartements-a-louer?page=34","Bel appartement de 2 chambres aux Mamelles
2 chambre150 m²
Mamelles,
Dakar

24. janv., 16:50

Vendeur vérifié

370 000 F Cfa

764146666","https://www.expat-dakar.com/annonce/bel-appartement-de-2-chambres-aux-mamelles-5989048","Bel appartement de 2 chambres aux Mamelles","2","3","","Mamelles","Dakar","370 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/e3e68e2710aea581e819f8b2ed6da961/-/horizon-files-prod/ed/picture/q9m96wmw/a05f9c89900eb8705d6ac3cb23e6eadc8a21b354.jpg"
"1708113038-168","https://www.expat-dakar.com/appartements-a-louer?page=34","Appartement F3 aux Almadies
2 chambre
Almadies,
Dakar

25. janv., 13:23

600 000 F Cfa

781385959

776313024","https://www.expat-dakar.com/annonce/appartement-f3-aux-almadies-5988077","Appartement F3 aux Almadies","2","","","Almadies","Dakar","600 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/debb739507c9b073c68781fdeb54e7a6/-/horizon-files-prod/ed/picture/qxj2ekjw/9563434d86d9dc5913b5a08912fdf94fe1d3fbb2.jpg"
"1708113041-169","https://www.expat-dakar.com/appartements-a-louer?page=34","Bel appartement f4 aux mamelles

Mamelles,
Dakar

25. janv., 14:09

450 000 F Cfa

778751779","https://www.expat-dakar.com/annonce/bel-appartement-f4-aux-mamelles-5989767","Bel appartement f4 aux mamelles","","3","","Mamelles","Dakar","450 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/e6af4aa3ecd8f67bd5a923baa60584f0/-/horizon-files-prod/ed/picture/q785rmr5/766c761131af383705db804135012551a8673caa.jpg"
"1708113043-170","https://www.expat-dakar.com/appartements-a-louer?page=34","Appartement F4 à louer aux Almadies
3 chambre
Almadies,
Dakar

25. janv., 14:56

750 000 F Cfa

781385959

776313024","https://www.expat-dakar.com/annonce/appartement-f4-a-louer-aux-almadies-5989808","Appartement F4 à louer aux Almadies","3","3","","Almadies","Dakar","750 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/011957054bb69b33a816a980db2cf2df/-/horizon-files-prod/ed/picture/q8v5xdr0/144f8e94012da8bbe150713234942610cbcf4e3d.jpg"
"1708113046-171","https://www.expat-dakar.com/appartements-a-louer?page=34","Luxueux appartement à louer à Ngor Almadies
200 m²
Almadies,
Dakar

13. déc. '23, 10:54

1 300 000 F Cfa

775515601","https://www.expat-dakar.com/annonce/luxueux-appartement-a-louer-a-ngor-almadies-5959454","Luxueux appartement à louer à Ngor Almadies","","","À louer - Bel appartement de 200m2 avec vue piscine et mer, situé dans le quartier résidentiel de Ngor Almadies, au sein d'une nouvelle résidence de haut standing récemment terminée !","Almadies","Dakar","1 300 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/156b806cdbf4aed2e034ad3b653c31bf/-/horizon-files-prod/ed/picture/qrzv7mgn/e809ffa1dfbd0399321c203d164129ba88147832.jpg"
"1708113048-172","https://www.expat-dakar.com/appartements-a-louer?page=34","Appartement 4 chambres salon aux Almadies (King Fahd)
4 chambre250 m²
Almadies,
Dakar

26. janv., 09:16

1 800 000 F Cfa

774633788

776686666","https://www.expat-dakar.com/annonce/appartement-4-chambres-salon-aux-almadies-king-fahd-5990347","Appartement 4 chambres salon aux Almadies (King Fahd)","4","5","","Almadies","Dakar","1 800 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/5c2419b8130531cb33d8abe881b32e32/-/horizon-files-prod/ed/picture/q0gw004z/e0b00338ea1db1821a17f5b09f2c8b858b42ecd9.jpg"
"1708113054-173","https://www.expat-dakar.com/appartements-a-louer?page=33","Appartements 2 chambres salon avec ascenseur au Virage
2 chambre107 m²
Virage,
Dakar

26. janv., 09:34

550 000 F Cfa

774633788

776686666","https://www.expat-dakar.com/annonce/appartements-2-chambres-salon-avec-ascenseur-au-virage-5990364","Appartements 2 chambres salon avec ascenseur au Virage","2","3","","Virage","Dakar","550 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/b6c36d18470c941234294044e701130e/-/horizon-files-prod/ed/picture/qenqjje9/5e591cedb791d049921ecedbb32ae8285f4b67d9.jpg"
"1708113056-174","https://www.expat-dakar.com/appartements-a-louer?page=33","Bel appartement neuf au 5ème étage sur élevé à Mermoz
3 chambre
Mermoz,
Dakar

26. janv., 10:24

1 800 000 F Cfa

781385959

776313024","https://www.expat-dakar.com/annonce/bel-appartement-neuf-au-5eme-etage-sur-eleve-a-mermoz-5974637","Bel appartement neuf au 5ème étage sur élevé à Mermoz","3","3","","Mermoz","Dakar","1 800 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/db54e035fd91d84335ba24ea9d2d17d3/-/horizon-files-prod/ed/picture/qj4rwjpz/18527b64cec232049a1c80e5259fdb50c43cab06.jpg"
"1708113059-175","https://www.expat-dakar.com/appartements-a-louer?page=33","Appartement avec vue directe sur mer
3 chambre
Mamelles,
Dakar

26. janv., 10:51

2 200 000 F Cfa

775631616","https://www.expat-dakar.com/annonce/appartement-avec-vue-directe-sur-mer-5723260","Appartement avec vue directe sur mer","3","5","","Mamelles","Dakar","2 200 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/3d0f8199934a5e12e5cecf2ee44a9b3b/-/horizon-files-prod/ed/picture/qpdw82xm/d8c35310d430172b72a7daba52b1d196c01c25e3.jpg"
"1708113061-176","https://www.expat-dakar.com/appartements-a-louer?page=33","Joli studio à pikine icotaf
1 chambre120 m²
Pikine,
Dakar

26. janv., 11:11

150 000 F Cfa

771048216

766612910

771048216","https://www.expat-dakar.com/annonce/joli-studio-a-pikine-icotaf-5987332","Joli studio à pikine icotaf","1","1","","Pikine","Dakar","150 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/270d1ed5c892aeb90b5751c0c8093afd/-/horizon-files-prod/ed/picture/qrzv4n05/13166d5dd0b2e802b6fa4bd6b017555cedfae86a.jpg"
"1708113064-177","https://www.expat-dakar.com/appartements-a-louer?page=33","Appartement a louer
4 chambre12 m²
Plateau,
Dakar

26. janv., 08:18

2 000 000 F Cfa

776401292","https://www.expat-dakar.com/annonce/appartement-a-louer-5990306","Appartement a louer","4","5","","Plateau","Dakar","2 000 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/a3398d52be120d637e04edfc340ee1fa/-/horizon-files-prod/ed/picture/qwe25500/e83e3d9afb0b0de2c8a9b27a6ced19a99d36619b.jpg"
