web-scraper-order,web-scraper-start-url,articles_links,articles_links-href,detail,superficie,adresse,ville,prix,image_link-src
"1708114289-214","https://www.expat-dakar.com/terrains-a-vendre?page=31","Des terrains de 225m2 angle a diass
225 m²
Mbour,
Thiès

8. janv., 12:41

1 900 000 F Cfa

2 000 000 F Cfa

Économisez 5%

774357705

774357705

774357705","https://www.expat-dakar.com/annonce/des-terrains-de-225m2-angle-a-diass-2727877","Page 31 résultats pour Terrains à vendre - Sénégal","","","","14 000 000 F Cfa",""
"1708114289-215","https://www.expat-dakar.com/terrains-a-vendre?page=31","Terrain de 600m2 clôturé Toubab Dialao
600 m²
Toubab dialo,
Dakar

8. janv., 12:39

25 000 000 F Cfa

774357705

774357705

774357705","https://www.expat-dakar.com/annonce/terrain-de-600m2-cloture-toubab-dialao-2727605","Page 31 résultats pour Terrains à vendre - Sénégal","","","","14 000 000 F Cfa",""
"1708114289-216","https://www.expat-dakar.com/terrains-a-vendre?page=31","Terrain à vendre à Malicounda Mbour
300 m²
Mbour,
Thiès

8. janv., 12:30

4 000 000 F Cfa

764948686

776868359","https://www.expat-dakar.com/annonce/terrain-a-vendre-a-malicounda-mbour-3224180","Page 31 résultats pour Terrains à vendre - Sénégal","","","","14 000 000 F Cfa",""
"1708114289-217","https://www.expat-dakar.com/terrains-a-vendre?page=31","Terrains a vendre bail individuel a Ndiakhirate
150 m²
Sangalkam,
Dakar

8. janv., 12:17

9 500 000 F Cfa

774885625","https://www.expat-dakar.com/annonce/terrains-a-vendre-bail-individuel-a-ndiakhirate-5968241","Page 31 résultats pour Terrains à vendre - Sénégal","","","","14 000 000 F Cfa",""
"1708114289-218","https://www.expat-dakar.com/terrains-a-vendre?page=31","Terrain 262m2 bail individuel à Sotrac Mermoz
262 m²
Mermoz,
Dakar

8. janv., 10:34

285 000 000 F Cfa

774633788

776686666","https://www.expat-dakar.com/annonce/terrain-262m2-bail-individuel-a-sotrac-mermoz-5911844","Page 31 résultats pour Terrains à vendre - Sénégal","","","","14 000 000 F Cfa",""
"1708114289-219","https://www.expat-dakar.com/terrains-a-vendre?page=31","Terrain 700m2 à Saly portudal, à 500m du PSG
700 m²
Hann maristes,
Dakar

8. janv., 10:02

45 000 000 F Cfa

762668595","https://www.expat-dakar.com/annonce/terrain-700m2-a-saly-portudal-a-500m-du-psg-5757021","Page 31 résultats pour Terrains à vendre - Sénégal","","","","14 000 000 F Cfa",""
"1708114289-220","https://www.expat-dakar.com/terrains-a-vendre?page=31","Terrain 200m2 en vente Mamelles
200 m²
Mamelles,
Dakar

8. janv., 07:37

110 000 000 F Cfa

776576626

772317210

779242728","https://www.expat-dakar.com/annonce/terrain-200m2-en-vente-mamelles-5924012","Page 31 résultats pour Terrains à vendre - Sénégal","","","","14 000 000 F Cfa",""
"1708114292-221","https://www.expat-dakar.com/terrains-a-vendre?page=30","VIP

Terrains a côté du parc technologique de Diamniadio
450 m²
Rufisque,
Dakar

5. oct. '23, 00:31

25 000 000 F Cfa

761819807

774195599","https://www.expat-dakar.com/annonce/terrains-a-cote-du-parc-technologique-de-diamniadio-2891566","Page 30 résultats pour Terrains à vendre - Sénégal","","","","25 000 000 F Cfa",""
"1708114292-222","https://www.expat-dakar.com/terrains-a-vendre?page=30","Vends Terrain à Keur Moussa 300 m2
300 m²
Keur moussa,
Thiès

11. janv., 06:42

6 000 000 F Cfa

776984296","https://www.expat-dakar.com/annonce/vends-terrain-a-keur-moussa-300-m2-5970887","Page 30 résultats pour Terrains à vendre - Sénégal","","","","25 000 000 F Cfa",""
"1708114292-223","https://www.expat-dakar.com/terrains-a-vendre?page=30","TERRAIN A VENDRE A GRAND DAKAR
140 m²
Grand-Dakar,
Dakar

10. janv., 16:16

80 000 000 F Cfa

778551911","https://www.expat-dakar.com/annonce/terrain-a-vendre-a-grand-dakar-5976934","Page 30 résultats pour Terrains à vendre - Sénégal","","","","25 000 000 F Cfa",""
"1708114292-224","https://www.expat-dakar.com/terrains-a-vendre?page=30","Lots de terrains à vendre sur la vdn 3 première position
150 m²
VDN,
Dakar

10. janv., 12:47

45 000 000 F Cfa

776400950","https://www.expat-dakar.com/annonce/lots-de-terrains-a-vendre-sur-la-vdn-3-premiere-position-5967159","Page 30 résultats pour Terrains à vendre - Sénégal","","","","25 000 000 F Cfa",""
"1708114292-225","https://www.expat-dakar.com/terrains-a-vendre?page=30","Terrain de 1004m2 à vendre à la Cité keur Gorgui
1,004 m²
Cité keur gorgui,
Dakar

10. janv., 12:18

1 000 000 F Cfa

772847878","https://www.expat-dakar.com/annonce/terrain-de-1004m2-a-vendre-a-la-cite-keur-gorgui-5976648","Page 30 résultats pour Terrains à vendre - Sénégal","","","","25 000 000 F Cfa",""
"1708114292-226","https://www.expat-dakar.com/terrains-a-vendre?page=30","Terrain à vendre à la cité mbackiyou Faye
200 m²
Mamelles,
Dakar

9. janv., 15:59

Vendeur vérifié

120 000 000 F Cfa

785459263","https://www.expat-dakar.com/annonce/terrain-a-vendre-a-la-cite-mbackiyou-faye-5873197","Page 30 résultats pour Terrains à vendre - Sénégal","","","","25 000 000 F Cfa",""
"1708114292-227","https://www.expat-dakar.com/terrains-a-vendre?page=30","Terrain TF a vendre au point E
1,570 m²
Point-e,
Dakar

9. janv., 15:05

Vendeur vérifié

1 000 000 F Cfa

773805108","https://www.expat-dakar.com/annonce/terrain-tf-a-vendre-au-point-e-5970776","Page 30 résultats pour Terrains à vendre - Sénégal","","","","25 000 000 F Cfa",""
"1708114292-228","https://www.expat-dakar.com/terrains-a-vendre?page=30","Terrains Délibération DIASS
900 m²
Diass,
Thiès

9. janv., 13:56

3 500 000 F Cfa

773672974","https://www.expat-dakar.com/annonce/terrains-deliberation-diass-4583037","Page 30 résultats pour Terrains à vendre - Sénégal","","","","25 000 000 F Cfa",""
"1708114292-229","https://www.expat-dakar.com/terrains-a-vendre?page=30","3 lots de150m2 sis à Sangalkam très accessible

Sangalkam,
Dakar

9. janv., 11:34

6 000 000 F Cfa

776374549

772801780","https://www.expat-dakar.com/annonce/3-lots-de150m2-sis-a-sangalkam-tres-accessible-5975599","Page 30 résultats pour Terrains à vendre - Sénégal","","","","25 000 000 F Cfa",""
"1708114292-230","https://www.expat-dakar.com/terrains-a-vendre?page=30","Terrain de 155m2 almadies Boa
155 m²
Almadies,
Dakar

19. janv., 18:37

75 000 000 F Cfa

774357705

774357705

774357705","https://www.expat-dakar.com/annonce/terrain-de-155m2-almadies-boa-5970559","Page 30 résultats pour Terrains à vendre - Sénégal","","","","25 000 000 F Cfa",""
"1708114292-231","https://www.expat-dakar.com/terrains-a-vendre?page=30","Terrain à vendre à keur massar
150 m²
Keur Massar,
Dakar

9. janv., 10:25

26 000 000 F Cfa

772506673

767277483

772506673","https://www.expat-dakar.com/annonce/terrain-a-vendre-a-keur-massar-5975539","Page 30 résultats pour Terrains à vendre - Sénégal","","","","25 000 000 F Cfa",""
"1708114294-232","https://www.expat-dakar.com/terrains-a-vendre?page=29","VIP

kalimo city NDIAKHIRATE
150 m²
Ndiakhirate,
Dakar

mercredi, 15:12

14 000 000 F Cfa

773465808","https://www.expat-dakar.com/annonce/kalimo-city-ndiakhirate-5952873","Page 29 résultats pour Terrains à vendre - Sénégal","","","","14 000 000 F Cfa",""
"1708114294-233","https://www.expat-dakar.com/terrains-a-vendre?page=29","Terrain almadies à vendre
1,230 m²
Almadies,
Dakar

15. janv., 11:25

985 600 000 F Cfa

771452141","https://www.expat-dakar.com/annonce/terrain-almadies-a-vendre-5927792","Page 29 résultats pour Terrains à vendre - Sénégal","","","","14 000 000 F Cfa",""
"1708114294-234","https://www.expat-dakar.com/terrains-a-vendre?page=29","Terrain pied dans l’eau
600 m²
Ngaparou,
Thiès

14. janv., 15:47

316 000 000 F Cfa

784307913","https://www.expat-dakar.com/annonce/terrain-pied-dans-leau-5974302","Page 29 résultats pour Terrains à vendre - Sénégal","","","","14 000 000 F Cfa",""
"1708114294-235","https://www.expat-dakar.com/terrains-a-vendre?page=29","Terrain 150m2 à vendre Hangar Pelerin
150 m²
Yoff,
Dakar

13. janv., 19:02

65 000 000 F Cfa

775225352","https://www.expat-dakar.com/annonce/terrain-150m2-a-vendre-hangar-pelerin-2732845","Page 29 résultats pour Terrains à vendre - Sénégal","","","","14 000 000 F Cfa",""
"1708114294-236","https://www.expat-dakar.com/terrains-a-vendre?page=29","Terrain Saly
955 m²
Saly Portudal,
Thiès

13. janv., 10:32

110 000 000 F Cfa

777349573","https://www.expat-dakar.com/annonce/terrain-saly-5967806","Page 29 résultats pour Terrains à vendre - Sénégal","","","","14 000 000 F Cfa",""
"1708114294-237","https://www.expat-dakar.com/terrains-a-vendre?page=29","Terrain 1192m2 angle clôturé à Ngaparou
1,192 m²
Ngaparou,
Thiès

12. janv., 12:46

115 000 000 F Cfa

774633788

776686666","https://www.expat-dakar.com/annonce/terrain-1192m2-angle-cloture-a-ngaparou-5978717","Page 29 résultats pour Terrains à vendre - Sénégal","","","","14 000 000 F Cfa",""
"1708114294-238","https://www.expat-dakar.com/terrains-a-vendre?page=29","Terrain à vendre à Keur Ndiaye Lô
150 m²
Keur ndiaye lô,
Dakar

11. janv., 16:41

12 000 000 F Cfa

776928721

773952472

777004885","https://www.expat-dakar.com/annonce/terrain-a-vendre-a-keur-ndiaye-lo-5977971","Page 29 résultats pour Terrains à vendre - Sénégal","","","","14 000 000 F Cfa",""
"1708114294-239","https://www.expat-dakar.com/terrains-a-vendre?page=29","Terrain de 500m2 à vendre à Saly
500 m²
Saly,
Thiès

12. janv., 07:34

60 000 000 F Cfa

782841325","https://www.expat-dakar.com/annonce/terrain-de-500m2-a-vendre-a-saly-5948529","Page 29 résultats pour Terrains à vendre - Sénégal","","","","14 000 000 F Cfa",""
"1708114294-240","https://www.expat-dakar.com/terrains-a-vendre?page=29","Terrain à vendre à Ngaparou
934 m²
Virage,
Dakar

11. janv., 16:10

Vendeur vérifié

160 000 000 F Cfa

760168017

760168017

760168017","https://www.expat-dakar.com/annonce/terrain-a-vendre-a-ngaparou-5433719","Page 29 résultats pour Terrains à vendre - Sénégal","","","","14 000 000 F Cfa",""
"1708114294-241","https://www.expat-dakar.com/terrains-a-vendre?page=29","Terrains à vendre MALIKA PLAGE
150 m²
VDN,
Dakar

11. janv., 09:50

23 500 000 F Cfa

776396141

773776767

338437979","https://www.expat-dakar.com/annonce/terrains-a-vendre-malika-plage-5944883","Page 29 résultats pour Terrains à vendre - Sénégal","","","","14 000 000 F Cfa",""
"1708114294-242","https://www.expat-dakar.com/terrains-a-vendre?page=29","Terrain 150 m2 sur la VDN 3
150 m²
Guediawaye,
Dakar

9. janv., 12:30

29 000 000 F Cfa

774239410

772596043","https://www.expat-dakar.com/annonce/terrain-150-m2-sur-la-vdn-3-5930932","Page 29 résultats pour Terrains à vendre - Sénégal","","","","14 000 000 F Cfa",""
"1708114297-243","https://www.expat-dakar.com/terrains-a-vendre?page=28","VIP

Terrains a côté du parc technologique de Diamniadio
450 m²
Rufisque,
Dakar

5. oct. '23, 00:31

25 000 000 F Cfa

761819807

774195599","https://www.expat-dakar.com/annonce/terrains-a-cote-du-parc-technologique-de-diamniadio-2891566","Page 28 résultats pour Terrains à vendre - Sénégal","","","","25 000 000 F Cfa",""
"1708114297-244","https://www.expat-dakar.com/terrains-a-vendre?page=28","Immeuble angle en vente
250 m²
Cité assemblée,
Dakar

20. nov. '23, 07:00

168 000 000 F Cfa

776576626

772317210

779242728","https://www.expat-dakar.com/annonce/immeuble-angle-en-vente-5941147","Page 28 résultats pour Terrains à vendre - Sénégal","","","","25 000 000 F Cfa",""
"1708114297-245","https://www.expat-dakar.com/terrains-a-vendre?page=28","Terrain à vendre dakar plateau pour investisseur
1,000 m²
Plateau,
Dakar

16. janv., 01:35

2 500 000 000 F Cfa

784879963","https://www.expat-dakar.com/annonce/terrain-a-vendre-dakar-plateau-pour-investisseur-5870745","Page 28 résultats pour Terrains à vendre - Sénégal","","","","25 000 000 F Cfa",""
"1708114297-246","https://www.expat-dakar.com/terrains-a-vendre?page=28","Terrain commercial titre foncier à vendre au Mariste
270 m²
Hann maristes,
Dakar

16. janv., 01:28

200 000 000 F Cfa

784879963","https://www.expat-dakar.com/annonce/terrain-commercial-titre-foncier-a-vendre-au-mariste-5667617","Page 28 résultats pour Terrains à vendre - Sénégal","","","","25 000 000 F Cfa",""
"1708114297-247","https://www.expat-dakar.com/terrains-a-vendre?page=28","Des terrains à vendre bails aux almadies
150 m²
Almadies,
Dakar

16. janv., 01:28

85 000 000 F Cfa

784879963","https://www.expat-dakar.com/annonce/des-terrains-a-vendre-bails-aux-almadies-5958144","Page 28 résultats pour Terrains à vendre - Sénégal","","","","25 000 000 F Cfa",""
"1708114297-248","https://www.expat-dakar.com/terrains-a-vendre?page=28","Des terrains à vendre bails aux almadies
200 m²
Almadies,
Dakar

16. janv., 01:41

120 000 000 F Cfa

784879963","https://www.expat-dakar.com/annonce/des-terrains-a-vendre-bails-aux-almadies-5958160","Page 28 résultats pour Terrains à vendre - Sénégal","","","","25 000 000 F Cfa",""
"1708114297-249","https://www.expat-dakar.com/terrains-a-vendre?page=28","300m2 angle clôturé à lac rose
300 m²
Lac Rose,
Dakar

15. janv., 17:03

9 000 000 F Cfa

774357705

774357705

774357705","https://www.expat-dakar.com/annonce/300m2-angle-cloture-a-lac-rose-2727869","Page 28 résultats pour Terrains à vendre - Sénégal","","","","25 000 000 F Cfa",""
"1708114297-250","https://www.expat-dakar.com/terrains-a-vendre?page=28","Terrains jumelés de 300m2 à zac mbao
298 m²
Zac Mbao,
Dakar

15. janv., 15:39

50 000 000 F Cfa

776387541","https://www.expat-dakar.com/annonce/terrains-jumeles-de-300m2-a-zac-mbao-5980942","Page 28 résultats pour Terrains à vendre - Sénégal","","","","25 000 000 F Cfa",""
"1708114297-251","https://www.expat-dakar.com/terrains-a-vendre?page=28","Terrain double façade à zac mbao
150 m²
Zac Mbao,
Dakar

15. janv., 15:36

35 000 000 F Cfa

776387541","https://www.expat-dakar.com/annonce/terrain-double-facade-a-zac-mbao-5980938","Page 28 résultats pour Terrains à vendre - Sénégal","","","","25 000 000 F Cfa",""
"1708114297-252","https://www.expat-dakar.com/terrains-a-vendre?page=28","deux terrains jumelés à Zac mbao
296 m²
Zac Mbao,
Dakar

15. janv., 15:28

50 000 000 F Cfa

776387541","https://www.expat-dakar.com/annonce/deux-terrains-jumeles-a-zac-mbao-5980927","Page 28 résultats pour Terrains à vendre - Sénégal","","","","25 000 000 F Cfa",""
"1708114297-253","https://www.expat-dakar.com/terrains-a-vendre?page=28","Terrain 150m2 à vendre( villa à démolir)
150 m²
Golf,
Dakar

15. janv., 13:01

60 000 000 F Cfa

776211913

773139741

775518087","https://www.expat-dakar.com/annonce/terrain-150m2-a-vendre-villa-a-demolir-5969435","Page 28 résultats pour Terrains à vendre - Sénégal","","","","25 000 000 F Cfa",""
"1708114299-254","https://www.expat-dakar.com/terrains-a-vendre?page=27","VIP

kalimo city NDIAKHIRATE
150 m²
Ndiakhirate,
Dakar

mercredi, 15:12

14 000 000 F Cfa

773465808","https://www.expat-dakar.com/annonce/kalimo-city-ndiakhirate-5952873","Page 27 résultats pour Terrains à vendre - Sénégal","","","","14 000 000 F Cfa",""
"1708114299-255","https://www.expat-dakar.com/terrains-a-vendre?page=27","Terrain Commercial en vente Dalifort
5,043 m²
Dalifort,
Dakar

1. déc. '23, 08:53

800 000 000 F Cfa

776576626

772317210

779242728","https://www.expat-dakar.com/annonce/terrain-commercial-en-vente-dalifort-5950748","Page 27 résultats pour Terrains à vendre - Sénégal","","","","14 000 000 F Cfa",""
"1708114299-256","https://www.expat-dakar.com/terrains-a-vendre?page=27","Recherche de partenariat pour investissement
700 m²
Almadies,
Dakar

17. janv., 02:27

120 000 000 F Cfa

784879963","https://www.expat-dakar.com/annonce/recherche-de-partenariat-pour-investissement-5982379","Page 27 résultats pour Terrains à vendre - Sénégal","","","","14 000 000 F Cfa",""
"1708114299-257","https://www.expat-dakar.com/terrains-a-vendre?page=27","Des terrains à vendre au hangar pellerin yoff aeroport
150 m²
Yoff,
Dakar

17. janv., 02:04

65 000 000 F Cfa

784879963","https://www.expat-dakar.com/annonce/des-terrains-a-vendre-au-hangar-pellerin-yoff-aeroport-5982371","Page 27 résultats pour Terrains à vendre - Sénégal","","","","14 000 000 F Cfa",""
"1708114299-258","https://www.expat-dakar.com/terrains-a-vendre?page=27","Terrain à vendre
13,000 m²
Plateau,
Dakar

17. janv., 01:48

10 000 000 000 F Cfa

784879963","https://www.expat-dakar.com/annonce/terrain-a-vendre-5982366","Page 27 résultats pour Terrains à vendre - Sénégal","","","","14 000 000 F Cfa",""
"1708114299-259","https://www.expat-dakar.com/terrains-a-vendre?page=27","Villa commerciale à démolir sis aux almadies
1,625 m²
Almadies,
Dakar

16. janv., 18:18

2 600 000 000 F Cfa

776374549

772801780","https://www.expat-dakar.com/annonce/villa-commerciale-a-demolir-sis-aux-almadies-5982174","Page 27 résultats pour Terrains à vendre - Sénégal","","","","14 000 000 F Cfa",""
"1708114299-260","https://www.expat-dakar.com/terrains-a-vendre?page=27","Terrain à vendre à dakar plateau
1,150 m²
Plateau,
Dakar

16. janv., 15:56

920 000 000 F Cfa

784879963","https://www.expat-dakar.com/annonce/terrain-a-vendre-a-dakar-plateau-5982042","Page 27 résultats pour Terrains à vendre - Sénégal","","","","14 000 000 F Cfa",""
